,Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
51814,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-24,Cumulative_Deaths,0.0
51815,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-25,Cumulative_Deaths,0.0
51816,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-26,Cumulative_Deaths,0.0
51817,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-27,Cumulative_Deaths,0.0
51818,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-28,Cumulative_Deaths,0.0
51819,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-29,Cumulative_Deaths,0.0
51820,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-30,Cumulative_Deaths,0.0
51821,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-08-31,Cumulative_Deaths,0.0
51822,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-01,Cumulative_Deaths,0.0
51823,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-02,Cumulative_Deaths,0.0
51824,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-03,Cumulative_Deaths,0.0
51825,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-04,Cumulative_Deaths,0.0
51826,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-05,Cumulative_Deaths,0.0
51827,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-06,Cumulative_Deaths,0.0
51828,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-07,Cumulative_Deaths,0.0
51829,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-08,Cumulative_Deaths,0.0
51830,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-09,Cumulative_Deaths,0.0
51831,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-10,Cumulative_Deaths,0.0
51832,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-11,Cumulative_Deaths,0.0
51833,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-12,Cumulative_Deaths,0.0
51834,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-13,Cumulative_Deaths,0.0
51835,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-14,Cumulative_Deaths,0.0
51836,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-15,Cumulative_Deaths,0.0
51837,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-16,Cumulative_Deaths,0.0
51838,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-17,Cumulative_Deaths,0.0
51839,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-18,Cumulative_Deaths,0.0
51840,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-19,Cumulative_Deaths,0.0
51841,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-20,Cumulative_Deaths,0.0
51842,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-21,Cumulative_Deaths,0.0
51843,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-22,Cumulative_Deaths,0.0
51844,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-23,Cumulative_Deaths,0.0
51845,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-24,Cumulative_Deaths,0.0
51846,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-25,Cumulative_Deaths,0.0
51847,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-26,Cumulative_Deaths,0.0
51848,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-27,Cumulative_Deaths,0.0
51849,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-28,Cumulative_Deaths,0.0
51850,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-29,Cumulative_Deaths,0.0
51851,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-09-30,Cumulative_Deaths,0.0
51852,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-01,Cumulative_Deaths,0.0
51853,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-02,Cumulative_Deaths,0.0
51854,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-03,Cumulative_Deaths,0.0
51855,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-04,Cumulative_Deaths,0.0
51856,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-05,Cumulative_Deaths,0.0
51857,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-06,Cumulative_Deaths,0.0
51858,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-07,Cumulative_Deaths,0.0
51859,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-08,Cumulative_Deaths,0.0
51860,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-09,Cumulative_Deaths,0.0
51861,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-10,Cumulative_Deaths,0.0
51862,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-11,Cumulative_Deaths,0.0
51863,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-12,Cumulative_Deaths,0.0
51864,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-13,Cumulative_Deaths,0.0
51865,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-14,Cumulative_Deaths,0.0
51866,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-15,Cumulative_Deaths,0.0
51867,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-16,Cumulative_Deaths,0.0
51868,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-17,Cumulative_Deaths,0.0
51869,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-18,Cumulative_Deaths,0.0
51870,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-19,Cumulative_Deaths,0.0
51871,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-20,Cumulative_Deaths,0.0
51872,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-21,Cumulative_Deaths,0.0
51873,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-22,Cumulative_Deaths,0.0
51874,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-23,Cumulative_Deaths,0.0
51875,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-24,Cumulative_Deaths,0.0
51876,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-25,Cumulative_Deaths,0.0
51877,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-26,Cumulative_Deaths,0.0
51878,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-27,Cumulative_Deaths,0.0
51879,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-28,Cumulative_Deaths,0.0
51880,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-29,Cumulative_Deaths,0.0
51881,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-30,Cumulative_Deaths,0.0
51882,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-10-31,Cumulative_Deaths,0.0
51883,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-01,Cumulative_Deaths,0.0
51884,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-02,Cumulative_Deaths,0.0
51885,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-03,Cumulative_Deaths,0.0
51886,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-04,Cumulative_Deaths,0.0
51887,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-05,Cumulative_Deaths,0.0
51888,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-06,Cumulative_Deaths,0.0
51889,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-07,Cumulative_Deaths,0.0
51890,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-08,Cumulative_Deaths,0.0
51891,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-09,Cumulative_Deaths,0.0
51892,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-10,Cumulative_Deaths,0.0
51893,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-11,Cumulative_Deaths,0.0
51894,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-12,Cumulative_Deaths,0.0
51895,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-13,Cumulative_Deaths,0.0
51896,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-14,Cumulative_Deaths,0.0
51897,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-15,Cumulative_Deaths,0.0
51898,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-16,Cumulative_Deaths,0.0
51899,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-17,Cumulative_Deaths,0.0
51900,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-18,Cumulative_Deaths,0.0
51901,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-19,Cumulative_Deaths,0.0
51902,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-20,Cumulative_Deaths,0.0
51903,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-21,Cumulative_Deaths,0.0
51904,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-22,Cumulative_Deaths,0.0
51905,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-23,Cumulative_Deaths,0.0
51906,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-24,Cumulative_Deaths,0.0
51907,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-25,Cumulative_Deaths,0.0
51908,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-26,Cumulative_Deaths,0.0
51909,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-27,Cumulative_Deaths,0.0
51910,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-28,Cumulative_Deaths,0.0
51911,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-29,Cumulative_Deaths,0.0
51912,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-11-30,Cumulative_Deaths,0.0
51913,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-01,Cumulative_Deaths,0.0
51914,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-02,Cumulative_Deaths,0.0
51915,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-03,Cumulative_Deaths,0.0
51916,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-04,Cumulative_Deaths,0.0
51917,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-05,Cumulative_Deaths,0.0
51918,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-06,Cumulative_Deaths,0.0
51919,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-07,Cumulative_Deaths,0.0
51920,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-08,Cumulative_Deaths,0.0
51921,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-09,Cumulative_Deaths,0.0
51922,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-10,Cumulative_Deaths,0.0
51923,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-11,Cumulative_Deaths,0.0
51924,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-12,Cumulative_Deaths,0.0
51925,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-13,Cumulative_Deaths,0.0
51926,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-14,Cumulative_Deaths,0.0
51927,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-15,Cumulative_Deaths,0.0
51928,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-16,Cumulative_Deaths,0.0
51929,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-17,Cumulative_Deaths,0.0
51930,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-18,Cumulative_Deaths,0.0
51931,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-19,Cumulative_Deaths,0.0
51932,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-20,Cumulative_Deaths,0.0
51933,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-21,Cumulative_Deaths,0.0
51934,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-22,Cumulative_Deaths,0.0
51935,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-23,Cumulative_Deaths,0.0
51936,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-24,Cumulative_Deaths,0.0
51937,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-25,Cumulative_Deaths,0.0
51938,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-26,Cumulative_Deaths,0.0
51939,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-27,Cumulative_Deaths,0.0
51940,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-28,Cumulative_Deaths,0.0
51941,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-29,Cumulative_Deaths,0.0
51942,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-30,Cumulative_Deaths,0.0
51943,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2022-12-31,Cumulative_Deaths,0.0
51944,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-01,Cumulative_Deaths,0.0
51945,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-02,Cumulative_Deaths,0.0
51946,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-03,Cumulative_Deaths,0.0
51947,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-04,Cumulative_Deaths,0.0
51948,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-05,Cumulative_Deaths,0.0
51949,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-06,Cumulative_Deaths,0.0
51950,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-07,Cumulative_Deaths,0.0
51951,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-08,Cumulative_Deaths,0.0
51952,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-09,Cumulative_Deaths,0.0
51953,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-10,Cumulative_Deaths,0.0
51954,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-11,Cumulative_Deaths,0.0
51955,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-12,Cumulative_Deaths,0.0
51956,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-13,Cumulative_Deaths,0.0
51957,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-14,Cumulative_Deaths,0.0
51958,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-15,Cumulative_Deaths,0.0
51959,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-16,Cumulative_Deaths,0.0
51960,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-17,Cumulative_Deaths,0.0
51961,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-18,Cumulative_Deaths,0.0
51962,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-19,Cumulative_Deaths,0.0
51963,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-20,Cumulative_Deaths,0.0
51964,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-21,Cumulative_Deaths,0.0
51965,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-22,Cumulative_Deaths,0.0
51966,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-23,Cumulative_Deaths,0.0
51967,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-24,Cumulative_Deaths,0.0
51968,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-25,Cumulative_Deaths,0.0
51969,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-26,Cumulative_Deaths,0.0
51970,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-27,Cumulative_Deaths,0.0
51971,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-28,Cumulative_Deaths,0.0
51972,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-29,Cumulative_Deaths,0.0
51973,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-30,Cumulative_Deaths,0.0
51974,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-01-31,Cumulative_Deaths,0.0
51975,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-01,Cumulative_Deaths,0.0
51976,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-02,Cumulative_Deaths,0.0
51977,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-03,Cumulative_Deaths,0.0
51978,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-04,Cumulative_Deaths,0.0
51979,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-05,Cumulative_Deaths,0.0
51980,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-06,Cumulative_Deaths,0.0
51981,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-07,Cumulative_Deaths,0.0
51982,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-08,Cumulative_Deaths,0.0
51983,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-09,Cumulative_Deaths,0.0
51984,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-10,Cumulative_Deaths,0.0
51985,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-11,Cumulative_Deaths,0.0
51986,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-12,Cumulative_Deaths,0.0
51987,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-13,Cumulative_Deaths,0.0
51988,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-14,Cumulative_Deaths,0.0
51989,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-15,Cumulative_Deaths,0.0
51990,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-16,Cumulative_Deaths,0.0
51991,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-17,Cumulative_Deaths,0.0
51992,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-18,Cumulative_Deaths,0.0
51993,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-19,Cumulative_Deaths,0.0
51994,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-20,Cumulative_Deaths,0.0
51995,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-21,Cumulative_Deaths,0.0
51996,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-22,Cumulative_Deaths,0.0
51997,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-23,Cumulative_Deaths,0.0
51998,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-24,Cumulative_Deaths,0.0
51999,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-25,Cumulative_Deaths,0.0
52000,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-26,Cumulative_Deaths,0.0
52001,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-27,Cumulative_Deaths,0.0
52002,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-02-28,Cumulative_Deaths,0.0
52003,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-01,Cumulative_Deaths,0.0
52004,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-02,Cumulative_Deaths,0.0
52005,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-03,Cumulative_Deaths,0.0
52006,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-04,Cumulative_Deaths,0.0
52007,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-05,Cumulative_Deaths,0.0
52008,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-06,Cumulative_Deaths,0.0
52009,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-07,Cumulative_Deaths,0.0
52010,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-08,Cumulative_Deaths,0.0
52011,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-09,Cumulative_Deaths,0.0
52012,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-10,Cumulative_Deaths,0.0
52013,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-11,Cumulative_Deaths,0.0
52014,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-12,Cumulative_Deaths,0.0
52015,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-13,Cumulative_Deaths,0.0
52016,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-14,Cumulative_Deaths,0.0
52017,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-15,Cumulative_Deaths,0.0
52018,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-16,Cumulative_Deaths,0.0
52019,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-17,Cumulative_Deaths,0.0
52020,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-18,Cumulative_Deaths,0.0
52021,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-19,Cumulative_Deaths,0.0
52022,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-20,Cumulative_Deaths,0.0
52023,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-21,Cumulative_Deaths,0.0
52024,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-22,Cumulative_Deaths,0.0
52025,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-23,Cumulative_Deaths,0.0
52026,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-24,Cumulative_Deaths,0.0
52027,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-25,Cumulative_Deaths,0.0
52028,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-26,Cumulative_Deaths,0.0
52029,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-27,Cumulative_Deaths,0.0
52030,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-28,Cumulative_Deaths,0.0
52031,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-29,Cumulative_Deaths,0.0
52032,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-30,Cumulative_Deaths,0.0
52033,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-03-31,Cumulative_Deaths,0.0
52034,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-01,Cumulative_Deaths,0.0
52035,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-02,Cumulative_Deaths,0.0
52036,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-03,Cumulative_Deaths,0.0
52037,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-04,Cumulative_Deaths,0.0
52038,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-05,Cumulative_Deaths,0.0
52039,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-06,Cumulative_Deaths,0.0
52040,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-07,Cumulative_Deaths,0.0
52041,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-08,Cumulative_Deaths,0.0
52042,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-09,Cumulative_Deaths,0.0
52043,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-10,Cumulative_Deaths,0.0
52044,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-11,Cumulative_Deaths,0.0
52045,Poxviridae,Orthopoxvirus,MPXV,AMRO,Bermuda,,,2023-04-12,Cumulative_Deaths,0.0
